year_month,year,month,carrier,carrier_name,airport_code,city,state,airport_full_name,airport_name_cleansed,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020-01-01,2020,1,AA,American Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,899.0,146.0,56.67,5.4,36.89,0.0,47.03,8.0,1.0,9500.0,4561.0,269.0,1888.0,0.0,2782.0
2020-01-01,2020,1,AA,American Airlines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,8559.0,1059.0,348.51,20.07,331.95,2.51,355.97,22.0,7.0,72711.0,34120.0,1402.0,10114.0,62.0,27013.0
2020-01-01,2020,1,AA,American Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,755.0,124.0,55.4,4.17,30.29,1.71,32.43,9.0,2.0,6309.0,2456.0,199.0,1147.0,127.0,2380.0
2020-01-01,2020,1,AA,American Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,11965.0,2039.0,498.39,55.18,784.75,3.3,697.38,171.0,35.0,147889.0,51075.0,5892.0,36705.0,134.0,54083.0
2020-01-01,2020,1,AA,American Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,627.0,135.0,33.55,3.01,66.99,0.0,31.45,4.0,0.0,6761.0,2221.0,146.0,2512.0,0.0,1882.0
2020-01-01,2020,1,AA,American Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,3516.0,528.0,167.46,17.84,190.78,1.36,150.56,12.0,2.0,37214.0,15475.0,1411.0,6580.0,123.0,13625.0
2020-01-01,2020,1,AA,American Airlines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,1986.0,323.0,89.36,10.3,129.86,0.76,92.72,24.0,1.0,18998.0,5407.0,538.0,5356.0,19.0,7678.0
2020-01-01,2020,1,AA,American Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1546.0,252.0,97.55,7.13,73.23,1.95,72.15,11.0,0.0,13336.0,6502.0,453.0,2737.0,118.0,3526.0
2020-01-01,2020,1,AA,American Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,4646.0,511.0,177.77,11.06,158.69,0.57,162.91,139.0,13.0,39914.0,16861.0,3344.0,7072.0,16.0,12621.0
2020-01-01,2020,1,AA,American Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,1087.0,202.0,63.56,4.52,99.75,0.1,34.08,8.0,1.0,12783.0,4970.0,366.0,5429.0,3.0,2015.0
2020-01-01,2020,1,AS,Alaska Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,36.0,7.0,3.81,0.0,2.41,0.0,0.77,1.0,0.0,282.0,189.0,0.0,76.0,0.0,17.0
2020-01-01,2020,1,AS,Alaska Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,145.0,46.0,23.39,0.0,15.33,0.0,7.28,5.0,0.0,2224.0,1093.0,0.0,571.0,0.0,560.0
2020-01-01,2020,1,AS,Alaska Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,95.0,18.0,3.49,0.38,9.24,0.0,4.89,1.0,0.0,582.0,101.0,20.0,296.0,0.0,165.0
2020-01-01,2020,1,AS,Alaska Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,308.0,48.0,8.99,0.0,34.64,1.0,3.36,1.0,0.0,2429.0,1099.0,0.0,1159.0,17.0,154.0
2020-01-01,2020,1,AS,Alaska Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,1521.0,306.0,70.02,3.59,129.45,1.76,101.17,12.0,2.0,15811.0,4899.0,212.0,4363.0,46.0,6291.0
2020-01-01,2020,1,AS,Alaska Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,177.0,40.0,9.94,1.0,23.68,1.0,4.37,0.0,1.0,1949.0,875.0,45.0,677.0,24.0,328.0
2020-01-01,2020,1,AS,Alaska Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,223.0,34.0,11.47,1.0,13.44,0.0,8.09,5.0,1.0,1589.0,706.0,24.0,514.0,0.0,345.0
2020-01-01,2020,1,AS,Alaska Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,1703.0,388.0,69.21,3.09,199.46,0.0,116.24,19.0,3.0,20840.0,4733.0,89.0,8649.0,0.0,7369.0
2020-01-01,2020,1,B6,JetBlue Airways,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,293.0,37.0,19.24,0.0,8.93,0.88,7.95,0.0,1.0,2261.0,1275.0,0.0,436.0,15.0,535.0
2020-01-01,2020,1,B6,JetBlue Airways,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,129.0,9.0,4.36,0.0,3.73,0.0,0.91,0.0,0.0,345.0,220.0,0.0,100.0,0.0,25.0
2020-01-01,2020,1,B6,JetBlue Airways,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,85.0,13.0,5.09,0.0,5.11,0.0,2.8,0.0,2.0,439.0,193.0,0.0,160.0,0.0,86.0
2020-01-01,2020,1,B6,JetBlue Airways,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,51.0,9.0,2.7,0.0,5.56,0.0,0.74,0.0,0.0,1146.0,456.0,0.0,644.0,0.0,46.0
2020-01-01,2020,1,B6,JetBlue Airways,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,891.0,235.0,66.8,2.04,122.85,0.0,43.31,0.0,0.0,15392.0,4886.0,316.0,6652.0,0.0,3538.0
2020-01-01,2020,1,B6,JetBlue Airways,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,571.0,72.0,21.06,0.19,42.61,0.0,8.14,0.0,0.0,3696.0,1155.0,8.0,1965.0,0.0,568.0
2020-01-01,2020,1,B6,JetBlue Airways,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,472.0,84.0,22.87,0.46,38.74,1.0,20.93,0.0,1.0,4682.0,1254.0,41.0,2321.0,35.0,1031.0
2020-01-01,2020,1,B6,JetBlue Airways,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1662.0,285.0,97.69,2.2,67.95,0.0,117.16,3.0,1.0,17850.0,6832.0,39.0,2606.0,0.0,8373.0
2020-01-01,2020,1,B6,JetBlue Airways,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,210.0,47.0,16.15,0.0,23.95,0.0,6.9,2.0,2.0,2753.0,808.0,0.0,1487.0,0.0,458.0
2020-01-01,2020,1,B6,JetBlue Airways,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,479.0,67.0,19.5,1.31,44.9,0.0,1.29,0.0,3.0,3890.0,1385.0,70.0,2381.0,0.0,54.0
2020-01-01,2020,1,DL,Delta Air Lines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,19459.0,1796.0,501.37,68.1,711.46,0.91,514.16,6.0,26.0,122600.0,47750.0,11659.0,30813.0,87.0,32291.0
2020-01-01,2020,1,DL,Delta Air Lines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,645.0,82.0,31.03,4.46,32.42,0.0,14.09,0.0,0.0,5269.0,2891.0,268.0,1036.0,0.0,1074.0
2020-01-01,2020,1,DL,Delta Air Lines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,949.0,92.0,26.18,3.08,42.05,0.0,20.69,0.0,0.0,4377.0,1287.0,319.0,1600.0,0.0,1171.0
2020-01-01,2020,1,DL,Delta Air Lines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,943.0,171.0,58.34,2.63,73.49,0.0,36.55,0.0,2.0,12884.0,6002.0,197.0,4476.0,0.0,2209.0
2020-01-01,2020,1,DL,Delta Air Lines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,432.0,70.0,13.4,3.72,43.01,1.0,8.87,0.0,0.0,3523.0,845.0,191.0,1909.0,27.0,551.0
2020-01-01,2020,1,DL,Delta Air Lines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,2893.0,314.0,101.19,12.26,129.98,0.0,70.57,1.0,0.0,16123.0,6319.0,1566.0,4222.0,0.0,4016.0
2020-01-01,2020,1,DL,Delta Air Lines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,2349.0,351.0,74.32,7.32,197.6,1.0,70.75,3.0,3.0,24145.0,6789.0,1025.0,11877.0,39.0,4415.0
2020-01-01,2020,1,DL,Delta Air Lines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1675.0,185.0,57.17,4.98,70.93,0.0,51.92,0.0,1.0,9609.0,3699.0,819.0,2217.0,0.0,2874.0
2020-01-01,2020,1,DL,Delta Air Lines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,1144.0,142.0,35.91,7.34,74.59,0.0,24.16,12.0,4.0,14695.0,4079.0,2506.0,6642.0,0.0,1468.0
2020-01-01,2020,1,DL,Delta Air Lines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,1172.0,184.0,35.35,4.13,117.34,0.0,27.18,0.0,5.0,10101.0,1914.0,212.0,6635.0,0.0,1340.0
2019-12-01,2019,12,9E,Endeavor Air Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,3802.0,468.0,115.8,11.79,148.86,0.45,191.11,3.0,0.0,32762.0,11503.0,608.0,4885.0,93.0,15673.0
2019-12-01,2019,12,9E,Endeavor Air Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,204.0,48.0,15.32,0.17,14.76,0.0,17.75,5.0,0.0,2926.0,1064.0,32.0,669.0,0.0,1161.0
2019-12-01,2019,12,9E,Endeavor Air Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,98.0,24.0,7.08,0.69,8.78,0.0,7.45,0.0,3.0,1134.0,403.0,11.0,292.0,0.0,428.0
2019-12-01,2019,12,9E,Endeavor Air Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,155.0,45.0,10.41,2.32,24.88,0.0,7.4,3.0,0.0,4112.0,900.0,149.0,2086.0,0.0,977.0
2019-12-01,2019,12,9E,Endeavor Air Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,2335.0,631.0,77.9,15.83,322.91,0.0,214.36,61.0,12.0,57255.0,11997.0,1602.0,24795.0,0.0,18861.0
2019-12-01,2019,12,9E,Endeavor Air Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,2019,12,9E,Endeavor Air Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,167.0,30.0,9.04,1.31,10.35,0.0,9.3,0.0,0.0,1402.0,291.0,85.0,540.0,0.0,486.0
2019-12-01,2019,12,AA,American Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,1040.0,166.0,63.63,3.38,31.99,0.0,67.0,1.0,2.0,9613.0,3959.0,245.0,1096.0,0.0,4313.0
2019-12-01,2019,12,AA,American Airlines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,8423.0,1187.0,351.63,31.74,355.92,2.93,444.78,16.0,4.0,82684.0,32486.0,3316.0,11113.0,89.0,35680.0
2019-12-01,2019,12,AA,American Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,862.0,183.0,69.37,1.04,55.19,0.81,56.58,1.0,0.0,10876.0,4552.0,67.0,2289.0,63.0,3905.0
2019-12-01,2019,12,AA,American Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,12549.0,2090.0,550.92,46.6,707.34,3.84,781.29,18.0,21.0,129297.0,44343.0,3697.0,24897.0,135.0,56225.0
2019-12-01,2019,12,AA,American Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,685.0,252.0,51.75,3.75,151.3,0.05,45.15,1.0,1.0,18678.0,2824.0,173.0,11129.0,1.0,4551.0
2019-12-01,2019,12,AA,American Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,3872.0,891.0,243.4,15.52,396.43,2.49,233.16,6.0,8.0,54396.0,19349.0,1418.0,13328.0,167.0,20134.0
2019-12-01,2019,12,AA,American Airlines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,1953.0,507.0,83.29,8.79,250.56,0.0,164.36,23.0,11.0,33027.0,4608.0,579.0,14798.0,0.0,13042.0
2019-12-01,2019,12,AA,American Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1593.0,282.0,105.19,3.36,87.76,0.81,84.88,0.0,2.0,14103.0,5858.0,175.0,2897.0,13.0,5160.0
2019-12-01,2019,12,AA,American Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,5349.0,878.0,229.62,11.55,319.51,1.15,316.18,9.0,2.0,56518.0,21450.0,728.0,10911.0,26.0,23403.0
2019-12-01,2019,12,AA,American Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,1149.0,409.0,73.19,3.92,264.31,0.0,67.59,7.0,10.0,28922.0,3890.0,423.0,19714.0,0.0,4895.0
2019-12-01,2019,12,AS,Alaska Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,62.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,359.0,238.0,0.0,0.0,0.0,121.0
2019-12-01,2019,12,AS,Alaska Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,164.0,52.0,19.83,0.08,19.25,0.0,12.84,2.0,0.0,2619.0,1105.0,2.0,803.0,0.0,709.0
2019-12-01,2019,12,AS,Alaska Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,122.0,22.0,8.02,0.0,7.29,0.0,6.69,2.0,0.0,1161.0,317.0,0.0,283.0,0.0,561.0
2019-12-01,2019,12,AS,Alaska Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,338.0,111.0,18.84,2.79,77.56,0.0,11.81,1.0,1.0,8114.0,1345.0,396.0,5786.0,0.0,587.0
2019-12-01,2019,12,AS,Alaska Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,1588.0,420.0,96.83,6.47,178.1,1.73,136.87,22.0,4.0,24575.0,7024.0,350.0,7439.0,32.0,9730.0
2019-12-01,2019,12,AS,Alaska Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,146.0,29.0,5.91,0.0,19.41,0.0,3.68,0.0,0.0,1668.0,449.0,0.0,1023.0,0.0,196.0
2019-12-01,2019,12,AS,Alaska Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,273.0,81.0,28.39,0.0,27.08,0.0,25.53,2.0,0.0,4401.0,1885.0,0.0,890.0,0.0,1626.0
2019-12-01,2019,12,AS,Alaska Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,1808.0,601.0,89.23,3.58,337.0,1.0,170.18,38.0,0.0,40938.0,6387.0,402.0,21088.0,22.0,13039.0
2019-12-01,2019,12,B6,JetBlue Airways,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,278.0,96.0,45.28,0.24,22.16,0.0,28.31,3.0,1.0,7977.0,3467.0,13.0,1327.0,0.0,3170.0
2019-12-01,2019,12,B6,JetBlue Airways,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,116.0,37.0,15.53,0.25,9.46,0.0,11.77,2.0,0.0,3825.0,1062.0,52.0,617.0,0.0,2094.0
2019-12-01,2019,12,B6,JetBlue Airways,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,84.0,27.0,9.89,0.66,9.77,0.0,6.68,0.0,0.0,2008.0,730.0,156.0,523.0,0.0,599.0
2019-12-01,2019,12,B6,JetBlue Airways,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,45.0,16.0,6.14,0.0,6.95,0.0,2.91,0.0,0.0,1193.0,400.0,0.0,472.0,0.0,321.0
2019-12-01,2019,12,B6,JetBlue Airways,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,877.0,391.0,76.33,3.21,210.43,0.0,101.03,14.0,3.0,37560.0,7187.0,498.0,18467.0,0.0,11408.0
2019-12-01,2019,12,B6,JetBlue Airways,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,617.0,225.0,64.36,2.01,132.5,0.52,25.61,0.0,0.0,13739.0,5501.0,85.0,4776.0,16.0,3361.0
2019-12-01,2019,12,B6,JetBlue Airways,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,470.0,162.0,41.22,1.69,67.11,0.56,51.42,7.0,1.0,17810.0,4113.0,251.0,5942.0,14.0,7490.0
2019-12-01,2019,12,B6,JetBlue Airways,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1800.0,536.0,182.17,4.05,132.9,1.48,215.41,5.0,3.0,44114.0,14790.0,537.0,6494.0,49.0,22244.0
2019-12-01,2019,12,B6,JetBlue Airways,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,189.0,71.0,27.39,1.77,20.76,0.0,21.09,2.0,1.0,6587.0,2360.0,516.0,1017.0,0.0,2694.0
2019-12-01,2019,12,B6,JetBlue Airways,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,426.0,135.0,21.96,1.89,94.35,0.0,16.8,1.0,1.0,13391.0,3076.0,518.0,7803.0,0.0,1994.0
2019-12-01,2019,12,DL,Delta Air Lines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,19713.0,2289.0,685.74,89.42,758.43,1.82,753.59,4.0,11.0,131775.0,55006.0,7998.0,26097.0,86.0,42588.0
2019-12-01,2019,12,DL,Delta Air Lines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,608.0,84.0,29.62,2.11,35.12,0.0,17.15,0.0,0.0,4622.0,2456.0,133.0,1132.0,0.0,901.0
2019-12-01,2019,12,DL,Delta Air Lines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,1016.0,172.0,60.72,5.15,67.35,0.0,38.78,0.0,0.0,9757.0,3386.0,768.0,2721.0,0.0,2882.0
2019-12-01,2019,12,DL,Delta Air Lines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,917.0,172.0,60.58,2.19,62.72,0.0,46.51,0.0,3.0,9677.0,4201.0,89.0,2455.0,0.0,2932.0
2019-12-01,2019,12,DL,Delta Air Lines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,444.0,153.0,20.08,1.01,121.85,0.0,10.06,0.0,0.0,11031.0,1344.0,39.0,9206.0,0.0,442.0
2019-12-01,2019,12,DL,Delta Air Lines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,2973.0,681.0,162.28,20.35,336.82,1.0,160.55,0.0,1.0,33836.0,9906.0,1094.0,12270.0,73.0,10493.0
2019-12-01,2019,12,DL,Delta Air Lines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,2499.0,616.0,102.23,11.22,343.55,0.0,158.99,1.0,7.0,42413.0,7071.0,1556.0,19801.0,0.0,13985.0
2019-12-01,2019,12,DL,Delta Air Lines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1671.0,276.0,102.3,17.69,84.76,2.0,69.24,1.0,4.0,17248.0,6141.0,3034.0,3363.0,67.0,4643.0
2019-12-01,2019,12,DL,Delta Air Lines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,1089.0,185.0,57.5,3.48,76.7,0.0,47.32,0.0,0.0,11357.0,3045.0,112.0,4456.0,0.0,3744.0
2019-12-01,2019,12,DL,Delta Air Lines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,1234.0,406.0,53.52,14.82,283.48,0.0,54.18,0.0,0.0,36694.0,4776.0,1207.0,26323.0,0.0,4388.0
2019-11-01,2019,11,9E,Endeavor Air Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,3043.0,311.0,78.62,7.03,93.13,0.0,132.21,0.0,3.0,21529.0,8522.0,487.0,3304.0,0.0,9216.0
2019-11-01,2019,11,9E,Endeavor Air Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,254.0,36.0,14.03,0.0,6.73,0.0,15.23,0.0,1.0,2812.0,976.0,0.0,295.0,0.0,1541.0
2019-11-01,2019,11,9E,Endeavor Air Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,100.0,17.0,2.89,0.53,6.59,0.0,7.0,0.0,0.0,839.0,281.0,33.0,234.0,0.0,291.0
2019-11-01,2019,11,9E,Endeavor Air Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,60.0,16.0,1.55,1.92,10.41,0.0,2.12,0.0,0.0,862.0,56.0,202.0,514.0,0.0,90.0
2019-11-01,2019,11,9E,Endeavor Air Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,2386.0,426.0,60.97,2.85,218.43,0.0,143.75,0.0,2.0,31295.0,8948.0,150.0,10935.0,0.0,11262.0
2019-11-01,2019,11,9E,Endeavor Air Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,143.0,12.0,4.0,0.17,7.14,0.0,0.69,6.0,1.0,525.0,234.0,21.0,245.0,0.0,25.0
2019-11-01,2019,11,AA,American Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,1067.0,147.0,67.37,1.13,28.53,0.0,49.97,3.0,1.0,7973.0,3735.0,351.0,872.0,0.0,3015.0
2019-11-01,2019,11,AA,American Airlines Inc.,CLT,Charlotte,NC,"Charlotte, NC: Charlotte Douglas International",Charlotte Douglas International,8467.0,839.0,289.51,5.29,200.53,2.58,341.08,32.0,13.0,62163.0,30936.0,668.0,5748.0,95.0,24716.0
2019-11-01,2019,11,AA,American Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,820.0,148.0,59.62,5.52,41.6,0.17,41.09,8.0,0.0,7401.0,2676.0,493.0,1443.0,10.0,2779.0
2019-11-01,2019,11,AA,American Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,12815.0,2003.0,534.84,21.71,703.98,4.9,737.58,34.0,7.0,129869.0,51004.0,2837.0,22093.0,139.0,53796.0
2019-11-01,2019,11,AA,American Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,663.0,178.0,32.78,4.9,96.93,0.0,43.39,2.0,2.0,9422.0,1780.0,455.0,4107.0,0.0,3080.0
2019-11-01,2019,11,AA,American Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,3469.0,577.0,173.76,4.55,208.86,1.14,188.69,20.0,10.0,37283.0,14846.0,460.0,6788.0,32.0,15157.0
2019-11-01,2019,11,AA,American Airlines Inc.,LGA,New York,NY,"New York, NY: LaGuardia",LaGuardia,1902.0,252.0,62.78,3.16,107.15,0.0,78.91,20.0,2.0,15889.0,4294.0,207.0,5484.0,0.0,5904.0
2019-11-01,2019,11,AA,American Airlines Inc.,MCO,Orlando,FL,"Orlando, FL: Orlando International",Orlando International,1401.0,197.0,96.42,0.75,35.42,0.05,64.36,5.0,0.0,10886.0,5441.0,40.0,1142.0,8.0,4255.0
2019-11-01,2019,11,AA,American Airlines Inc.,ORD,Chicago,IL,"Chicago, IL: Chicago O'Hare International",Chicago O'Hare International,5532.0,758.0,205.79,19.86,292.65,3.37,236.32,103.0,16.0,66829.0,18946.0,4109.0,19986.0,231.0,23557.0
2019-11-01,2019,11,AA,American Airlines Inc.,SFO,San Francisco,CA,"San Francisco, CA: San Francisco International",San Francisco International,1132.0,207.0,49.25,0.14,117.1,1.17,39.34,7.0,7.0,11892.0,2929.0,31.0,6161.0,28.0,2743.0
2019-11-01,2019,11,AS,Alaska Airlines Inc.,ATL,Atlanta,GA,"Atlanta, GA: Hartsfield-Jackson Atlanta International",Hartsfield-Jackson Atlanta International,59.0,5.0,1.6,0.0,2.4,0.0,1.0,0.0,0.0,279.0,141.0,0.0,107.0,0.0,31.0
2019-11-01,2019,11,AS,Alaska Airlines Inc.,DEN,Denver,CO,"Denver, CO: Denver International",Denver International,144.0,39.0,7.18,0.0,24.66,0.0,7.16,6.0,0.0,1423.0,357.0,0.0,678.0,0.0,388.0
2019-11-01,2019,11,AS,Alaska Airlines Inc.,DFW,Dallas/Fort Worth,TX,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",Dallas/Fort Worth International,117.0,26.0,5.37,0.0,14.54,0.0,6.09,0.0,0.0,733.0,167.0,0.0,352.0,0.0,214.0
2019-11-01,2019,11,AS,Alaska Airlines Inc.,EWR,Newark,NJ,"Newark, NJ: Newark Liberty International",Newark Liberty International,318.0,55.0,0.45,1.0,48.67,0.0,4.88,0.0,1.0,2885.0,13.0,79.0,2644.0,0.0,149.0
2019-11-01,2019,11,AS,Alaska Airlines Inc.,LAX,Los Angeles,CA,"Los Angeles, CA: Los Angeles International",Los Angeles International,1565.0,230.0,51.43,4.97,95.57,1.0,77.03,15.0,5.0,11027.0,3468.0,261.0,2677.0,42.0,4579.0
